tweet_id,user_id,created_at,text,url,mentions,lang,favorites,retweets,replies,quotes,view_count,hashtags
1804090557964115973,884510472,Fri Jun 21 09:54:42 +0000 2024,Kanayo O Kanayo calls out teen actress Angel Unigwe and her mum . . Naira Marley Asake hamster Wizkid Farouk PiggyVest Kenneth Okonkwo Seyi tapswap Benin Boys Lyta,https://t.co/R7ou1R5J8t,,ht,4,0,0,0,586,hamster tapswap
1804094715815477739,884510472,Fri Jun 21 10:11:13 +0000 2024,"Im the number 1 TikToker in Nigeria. I make 10,000 every week  Oloba Salo . . Naira Marley Asake hamster Wizkid Farouk PiggyVest Kenneth Okonkwo Seyi tapswap Benin Boys Lyta",https://t.co/2ZWNGts7Qu,,en,3,0,0,0,344,hamster tapswap
1803467014339698799,1092349647094534144,Wed Jun 19 16:36:57 +0000 2024,If you see their Piggyvest,,,en,1,0,0,0,260,
1804098896613740754,215043698,Fri Jun 21 10:27:50 +0000 2024,Farooq Oreagba vibing hard with his friends . . Naira Marley Asake hamster Wizkid Farouk PiggyVest Kenneth Okonkwo Seyi tapswap Benin Boys Lyta,https://t.co/HnObOYAoBy,,en,14,1,0,0,1781,hamster tapswap
1803363547822301590,976836498686382080,Wed Jun 19 09:45:49 +0000 2024,"I'm wondering if there's an app that lets your compartmentalise your finances. Same app, but different wallets for different purposes investment, giving, savings, bills. Etc. That is not piggyvest",,,en,14,2,3,0,1430,
1804095713967546769,94210183,Fri Jun 21 10:15:11 +0000 2024,dont suddenly slump amp die in June remember the hustle is for the living BuyOneGetOneFree warehouse clearance sale Tobi PiggyVest Arise TV Lekki Keneth Okonkwo Nollywood,https://t.co/rIG67RmYPa,,en,0,0,0,0,451,
1818363598823211013,1273383590697545729,Tue Jul 30 19:10:40 +0000 2024,That piggyvest safe lock joor,,@Gboye_Rave,en,0,1,0,0,248,
1818291394471244194,955866511515836416,Tue Jul 30 14:23:45 +0000 2024,"Where Opay, keystone, stanbic, UBA, Zenith, piggyvest, GTB, Access. Where exactly did you send it too",,@shesabiodun @fagbemi_hamza @thereal_limah @RahmaOJimoh @justbicho @freethous_ @JoyOsimahon @kiddaPr_ @thepetitemodell,en,0,0,2,0,37,
1818518325762072644,1170797712700321792,Wed Jul 31 05:25:29 +0000 2024,"Thats like a drop of water in an ocean. 77k in your PiggyVest is nothing na, withdraw it for me ",,@isnear12,en,0,0,1,0,12,
1818047560751132980,1253693962101153794,Mon Jul 29 22:14:50 +0000 2024,"To Piggyvests dpo, your privacy policy has some gaps. Patent ones include failure to specify any lawful basis for processing and asking users to agree to the privacy policy. It is not a contract that requires agreement. Maybe its time to update it since March 2023",,,en,4,3,0,0,192,
1798230063176892682,813671854095368192,Wed Jun 05 05:47:11 +0000 2024,"Any 10k you see this period, hold an tight Lock him papa for PiggyVest, no go blink eye think sey e go still Dey your hand after 2 mins You hear me Ah o ti sun",,,en,7,1,1,0,173,
1799855172824215718,3257654416,Sun Jun 09 17:24:47 +0000 2024,"Nigerian woman math.  GTB  N2,430. 53 PIGGYVEST  N10,652, 520",,,fi,225,59,20,9,12017,
1817986018865467612,1705453720002048000,Mon Jul 29 18:10:18 +0000 2024,"I wish piggyvest can find a solution to breaking locked funds, I need my funds so badly",,@PiggyBankNG,en,0,0,2,0,353,
1797013310774153497,1013028682695311362,Sat Jun 01 21:12:14 +0000 2024,"I have seen tweets today about men equating piggyvest with being femininegirly, amp I can tell you where this stereotypical bias stems from. Recall that when piggy shared the demography of customers, women ranked higher, amp so over the years people have made jokes about women",,,en,27,6,3,1,2215,
