tweet_id,user_id,created_at,text,url,mentions,lang,favorites,retweets,replies,quotes,view_count,hashtags
1739274784184127814,1242927131186823169,Mon Dec 25 13:19:57 +0000 2023,Piggyvest target savings Search for 'Year end bonus' Join our group 500 daily,https://t.co/CHb11STGdD,,en,13,8,7,2,1614,
1738519341262369121,1406245017652502533,Sat Dec 23 11:18:05 +0000 2023,"Piggyvest, the auto save can't go, there's no money there",https://t.co/w2AS0OTqi4,,en,2,0,0,0,504,
1739018793194541493,717882202,Sun Dec 24 20:22:44 +0000 2023,"My own kolo na piggyvest, I'm grateful to then and I'm proud of what I saved this year. Started last year and I've save x 2 of last year's savings.",,,en,20,1,1,0,6943,
1739749071676432864,1004662134133927936,Tue Dec 26 20:44:36 +0000 2023,"Really looking forward to piggyvest end of the year grading, i got c4 last year, i better get A1 this time around",,,en,4,0,2,2,932,
1736834063523033329,1155597966331265024,Mon Dec 18 19:41:24 +0000 2023,"I withdrew the last 100k in my piggyvest last week Wednesday, I dont have up to 20k in my account at the moment. I didnt buy anything o. The only thing I know I did was going to see ATribeCalledJudah ",,,en,1,0,3,0,1156,ATribeCalledJudah
1736315952004784319,431527351,Sun Dec 17 09:22:36 +0000 2023,My PiggyVest or my sister.,,,en,4,1,3,0,531,
1734888365374181523,1490331093475729412,Wed Dec 13 10:49:53 +0000 2023,The money in my piggyvest,,,en,3,0,2,0,216,
1740379684297453873,1317536648385712128,Thu Dec 28 14:30:26 +0000 2023,Piggyvest removed 7500 because I withdrew ,,,en,66,7,27,4,8775,
1739931378928521594,1247504401402642432,Wed Dec 27 08:49:01 +0000 2023,Try piggyvest and thank me later,,,en,2,0,1,0,804,
1737038407677759709,1045445498243608576,Tue Dec 19 09:13:23 +0000 2023,Created a PiggyVest challenge earlier this year on TelegramTwitter say make all of us motivate each other save N1milli do detty December Progress so far Country no easy true true but men try ,https://t.co/AsaYXVS6Mz,,en,101,17,26,1,8788,
1740451520838000967,1270997972051013633,Thu Dec 28 19:15:53 +0000 2023,"Super Happy about How today turned out My friend always Talked about how she wanted a Mannequin for her Business so I started Contributing for it on Piggyvest even before her Birthday Alas, I did itttttt Her reaction made everything worth it Alihamdulilahi",https://t.co/0GwbBsfZrI,,en,1451,167,62,20,87435,
1740332807749063098,1155891517380354048,Thu Dec 28 11:24:09 +0000 2023,I cover PiggyVest with the blood of Jesus,,,en,9,1,1,0,841,
1732738851892867400,2705923967,Thu Dec 07 12:28:29 +0000 2023,"SMB, Feel The Luxury in Every Step  Price N7,000 Hit Dm to Order  Nationwide Delivery Konji No is No Chiamaka Rapist Opay Piggyvest Man Of God Doyin Item 7 Sam Larry",https://t.co/MnQDZPuTWD,,en,78,60,2,0,14563,Rapist
1733533407408189618,4607388855,Sat Dec 09 17:05:46 +0000 2023,"Abeg as it was called then got 2 million people from Big Brother  PiggyVest cofounder, Odunayo Eweniyi",https://t.co/tqUrhCtVbp,,en,2070,306,53,51,526088,
1732724353207357649,924904385817272320,Thu Dec 07 11:30:52 +0000 2023,Chairman Jarus FC a.k.a. J9 presenting the Man of The Match award  to the highest goal scorer of the just concluded JARUS CUP MAIDEN EDITION tournament  . . . . Konji No is No Chiamaka piggyVest Sam Larry opay Osim Rivers Fidelity fcklive Ariel NIBSS 10 Nigerian,https://t.co/liwZKJyJu8,@SirJarus,en,7,1,0,0,9317,opay fcklive
1732757655385481269,1322969150801793025,Thu Dec 07 13:43:12 +0000 2023,Long time no post  melanin blackbeauty zino piggyvest,https://t.co/q6uixq7Vqi,,en,17,0,2,0,3858,melanin blackbeauty zino piggyvest
1732705833434206647,1380788055544631297,Thu Dec 07 10:17:17 +0000 2023,Funniest video you'll ever see today   Sam Larry Opay EFCC Piggyvest Item 7,https://t.co/AGiUxDhSWR,,en,119,42,8,1,18355,
1732699374759612557,1380788055544631297,Thu Dec 07 09:51:37 +0000 2023,"Damn it ,he prank to get prank   Rapist Sam Larry EFCC Item 7 Piggyvest",https://t.co/5wIQ5crd0r,,en,40,21,5,0,9668,
1732701957863702877,1380788055544631297,Thu Dec 07 10:01:53 +0000 2023,Mother of the year  Sam Larry Opay EFCC Ashewo Piggyvest ,https://t.co/KeJqcuOt8e,,en,23,5,3,1,12617,
1734606263118700783,1297853042923110401,Tue Dec 12 16:08:55 +0000 2023,PiggyVest after seeing your tweet,https://t.co/XXLFz5iDHr,@Ayotundefaithh @PiggyBankNG,en,184,16,9,0,42741,
1732768880404082994,936209166,Thu Dec 07 14:27:49 +0000 2023,Your motivational Speaker be like MC Pero konji PiggyVest No is No Osim,https://t.co/2qDvIAwIGy,,en,32,2,3,1,21587,
1734841095169663080,391111321,Wed Dec 13 07:42:03 +0000 2023,PiggyVest watching Nigerians take money from their savings everyday,https://t.co/BXlwPeMImK,,en,14,5,1,0,1511,
1734624562296304101,231041282,Tue Dec 12 17:21:38 +0000 2023,Make una try dey avoid couples like this  . . . . Lazada1212THLive spyro tolanibaj piggyvest Wizkid bigwizzy,https://t.co/3couBgdysM,,en,6,3,0,1,1052,Lazada1212THLive spyro tolanibaj piggyvest Wizkid bigwizzy
1732747227129356495,2431586552,Thu Dec 07 13:01:46 +0000 2023,This is the situation of most Nigerian parents now  Sam Larry Piggyvest Opay Chiamaka Ashewo Zahara Ceec Osim NIBBS Seyi Vibez Tinubu,https://t.co/cg3JTysKnR,,en,9,3,0,1,8501,Zahara
